temperature,humidity,rainfall,soil_pH,temp_humidity_interaction,rainfall_ph_interaction,temp_ph_interaction,temp_category,humidity_category,ph_category,rainfall_category,heat_stress,drought_stress,ph_stress,total_stress
-1.4379789826773457,-1.2798907696320467,-0.0978447891128329,-1.0275093263469408,1.8404560268536156,0.10053643334788542,1.4775368157918587,0,0,-1,0,0,0,0,0
0.1748351719740958,-0.5489450614631768,-0.9099658660986896,-1.67122927556457,-0.0959749042252451,1.5207615951885993,-0.2921896578014751,1,1,-1,0,0,0,0,0
2.624568686704837,-0.597327003198101,0.2225301756570553,0.8055719864579161,-1.5677257483169758,0.17926407565088304,2.1142790105440596,2,1,0,0,0,0,0,0
0.2539856583702503,1.6710503386331637,-0.1520388451903461,1.4097140997197064,0.42442282042757373,-0.21433130376993256,0.35804716373113427,1,2,0,0,0,0,0,0
-1.1997378182171463,1.0978166261737967,-0.6080172207756231,-0.8828640150911387,-1.3170921238882594,0.5367965247785219,1.0592053472478724,1,2,-1,0,0,0,0,0
0.0976534734564437,-0.4265607953575116,0.8104838553947161,0.2940652859028098,-0.041655143307004275,0.23833516665625873,0.028716496591371564,1,1,0,0,0,0,0,0
-0.993392072139073,0.743286628855541,0.4315366393949999,-1.699572766089606,-0.7383750444320719,-0.7334279198855729,1.6883421118568898,1,2,-1,0,0,0,0,0
0.3029167420070807,-1.250677429590165,0.0469297844222759,1.2834677139231463,-0.37885113227324285,0.060232863127364526,0.3887838583728753,1,0,0,0,0,0,0,0
2.7971530809270484,-2.213627564808961,0.2824524687462169,0.1281179143865206,-6.191855162930425,0.036187221209089196,0.3583654189482039,2,0,0,0,1,0,0,1
0.7576939699116856,-1.457837263693956,-0.4803715623099014,1.3997020465429828,-1.1045945038134624,-0.672377058866219,1.0605458003386636,1,0,0,0,1,0,0,1
-0.1014643379547863,-0.8807486484294643,-0.0078231441270391,0.5579097114870718,0.08936457851746843,-0.004364608082838165,-0.05660793951458157,1,1,0,0,0,0,0,0
-0.7883050229006243,-1.1159082929401487,-0.909366414224456,-0.7104051018495986,0.8796761124211805,0.6460185401157289,0.5600159100822681,1,0,-1,0,0,0,0,0
-0.6665944500688448,0.8765405944416788,1.1153368340200378,0.3048614036703878,-0.5842970955148692,0.340023152784635,-0.20321891972687822,1,2,0,0,0,0,0,0
-1.182973885457005,1.1911080696797425,1.1018084906428718,0.8946177771705256,-1.4090497411882381,0.9856974627665378,-1.0583094678583258,1,2,0,0,0,0,0,0
-0.7380088571101054,0.6726928382653367,0.0120124592000673,0.1742424229042866,-0.49645327275435414,0.002093079996058615,-0.1285924513876882,1,2,0,0,0,0,0,0
0.4892970858835296,0.6143516733540905,-0.2408098736066375,-1.500634669282724,0.30060048347982654,0.361367645039711,-0.734256170655831,1,2,-1,0,0,0,0,0
3.9706827673747735,-0.934112362149923,-0.821565166550592,-0.9558264945546736,-3.709063859180443,0.7852737531922789,-3.7952837905284804,3,1,-1,0,0,1,0,1
1.020388839178547,0.458194059715108,1.0829548284595438,0.4939247347669129,0.4675361047112049,0.5348981764114279,0.503995286750382,2,2,0,0,0,0,0,0
-0.068011700271849,0.7170327296502726,-0.4580458617266224,-1.20152439804992,-0.048766615094080076,0.5503532782903369,0.08171771722948494,1,2,-1,0,0,0,0,0
0.1488375840991493,-0.9375892810726534,-0.8571893614374617,-0.1812479866156519,-0.13954852347211197,0.15536384590889626,-0.026976512450708576,1,1,-1,0,0,0,0,0
0.7904937540636034,-1.060930708896953,-0.0153379075981768,0.6694115928036009,-0.8386590988773125,-0.010267373155569984,0.5291656830090147,1,1,0,0,1,0,0,1
-2.0171769527586414,0.692920795403656,-0.9291803469972229,0.6416868321661051,-1.397743858575441,-0.5962427933756502,-1.2943958887341698,0,2,0,0,0,0,0,0
0.2614469143173732,0.7238546951306786,-0.0821972256142247,-1.300674035613856,0.18924957645605883,0.10691179715591625,-0.34005721314396786,1,2,-1,0,0,0,0,0
-1.3490322677703646,0.4993719242814508,-0.2839630562318566,0.2520035540242893,-0.6736688394742563,-0.07155969938202697,-0.33996092597157856,0,2,0,0,0,0,0,0
-0.6274347220722704,0.6122418684677206,-0.7064253982324994,0.5731720352345392,-0.38414180658305175,-0.40490328324629155,-0.3596280366269807,1,2,0,0,0,0,0,0
-0.4002008937404308,-1.1866031142365168,2.8640923532802303,0.0673557181819267,0.47487962683263246,0.19291299739455445,-0.02695581861493565,1,0,0,1,0,0,0,0
-0.2713315722895091,0.4853261636116499,-0.9809194007134664,-1.229405630506536,-0.1316843110459845,1.2059478343102326,0.33357656270691366,1,2,-1,0,0,0,0,0
-0.8233875850910213,-1.112950521260219,1.3179070499730423,-1.6409628344094511,0.9163896420262452,-2.1626364882119615,1.3511484254485153,1,0,-1,0,0,0,0,0
-0.5418432116142619,-1.397931189720786,-0.4473179764562996,-0.7818032805558537,0.7574595254540567,0.3497146614451412,0.42361480038694954,1,0,-1,0,0,0,0,0
-0.0746969310954071,-1.494938845321259,-0.9336577371682474,1.502920308691763,0.11166734392080953,-1.4032131745573553,-0.11226353474023658,1,0,0,0,0,0,0,0
2.80756145801866,1.0128472105563835,0.1841553697827699,0.933452860445408,2.843630791219813,0.1719003566901084,2.6207262738637986,2,2,0,0,0,0,0,0
0.4391666225547425,0.902116259569118,1.584675998832505,0.8178580892428947,0.39617935086668693,1.2960400844742281,0.35917597478187724,1,2,0,0,0,0,0,0
-0.8519801671318944,-1.5484917095706896,-0.2927201090332509,-0.1660061280844228,1.319284225522389,0.04859333191306006,0.1414339287502852,1,0,-1,0,0,0,0,0
0.44163202901827,0.8490318161759919,1.2128743237988715,-1.2578649791196077,0.37495964367887014,-1.5256321359799758,-0.5555134629596161,1,2,-1,0,0,0,0,0
-0.93867017175401,-1.4458009459853651,0.0372039782820909,1.5769471416145386,1.3571302222901929,0.05866870720863261,-1.4802332442663142,1,0,0,0,0,0,0,0
-1.0515773757757407,-0.3288770215420212,-0.0258641652450254,0.148544315816771,0.3458396352661004,-0.0038419747304942052,-0.1562058418130029,1,1,0,0,0,0,0,0
0.2207853041658936,-1.6917700332084915,-0.9820903210695398,0.1050953225866587,-0.3735179613606807,-0.10321309910203849,0.023203502763708146,1,0,0,0,0,0,0,0
0.2302491333968887,-1.0504635570641778,-0.67553470538682,-1.4870658258664249,-0.2418683236790401,1.0045645745674836,-0.3423956177098729,1,1,-1,0,0,0,0,0
-1.0003152175939476,0.4775201432351434,1.1699554107575088,0.1758440222514777,-0.4776706659857555,0.2057296652824801,-0.17589945138108187,1,2,0,0,0,0,0,0
0.3589012293610046,0.6434017617187432,0.129554443133699,0.5670795076394373,0.23091768325389309,0.0734676698247595,0.20352553243722724,1,2,0,0,0,0,0,0
-0.1400025636759286,0.8445999769291748,1.545141750959561,-1.08579489364624,-0.1182461620507146,-1.6777070231515017,0.15201406873670584,1,2,-1,0,0,0,0,0
-1.1374103354072809,-1.3408931751690445,-0.9539605662698954,-0.5174543324938795,1.5251457561143567,0.49363102804467207,0.5885579058798142,1,0,-1,0,0,0,0,0
0.6861057682493583,-1.1426055545956288,1.353897258424687,0.7927844819172698,-0.7839482618418181,1.0733487365894274,0.5439340060220179,1,0,0,0,1,0,0,1
-0.6287167383079991,0.5914620380576396,-0.9412934357373788,0.4115905119542082,-0.37186208340060084,-0.38742744711428334,-0.25877384419436933,1,2,0,0,0,0,0,0
0.7561914339642085,-0.930375070021314,0.4029610580226806,-1.3254313969772449,-0.7035416583239683,-0.5340972380624303,-1.002279868701407,1,1,-1,0,0,0,0,0
-1.4191886172754766,0.5751081710204109,0.6342817673213212,0.2405493564887021,-0.8161869700142853,0.1525760709616605,-0.34138490862170684,0,2,0,0,0,0,0,0
0.4472557079629047,-0.682032363666288,-0.5052631307403553,-0.3053808638776868,-0.30504286766517896,0.15429769135103433,-0.13658333447193824,1,1,-1,0,0,0,0,0
1.2595166300875762,-1.1354058622401042,-0.7125743301631275,-0.5164621352101025,-1.4300625653903347,0.3680176600519574,-0.6504926481076625,2,0,-1,0,1,1,0,2
-0.3969577081254684,-1.2081210324676577,2.678016724426149,-0.2594749460825601,0.47957295618653595,-0.6948782451786691,0.10300057991291255,1,0,-1,1,0,0,0,0
3.074992000085427,1.1610684872687542,-0.3318314795300547,-1.0124860466190737,3.5702763099027077,0.33597474285314316,-3.1133864935517725,2,2,-1,0,0,0,0,0
0.3889038362722234,0.7621086071824872,-0.6302719296081585,-0.1221786807534368,0.29638696098935025,0.07700579287544779,-0.04751575765569084,1,2,-1,0,0,0,0,0
0.0890218934558878,-0.5382690225727368,0.1359487123734522,1.1294768848621586,-0.04791772757807504,0.1535509281525884,0.10054817090508714,1,1,0,0,0,0,0,0
-1.234131168585593,-0.4617293126732008,1.8868321824021763,1.4905501850696603,0.5698345362195999,2.8124180586749548,-1.8395344417354917,0,1,0,1,0,0,0,0
-0.7689457442368793,-0.8843066518373733,-0.2929362750160094,1.4777100160404986,0.6799838365307119,-0.4328748676527511,-1.136278828050552,1,1,0,0,0,0,0,0
-0.6277969390735261,-1.0074914320841326,-0.9278288414168592,1.5525244745899778,0.6325000372052217,-1.440476984530137,-0.9746701129843224,1,1,0,0,0,0,0,0
-0.8895425985000036,1.6710503386331637,-0.8191797536745944,-0.0090248222615758,-1.4864704604520553,0.007392951677194659,0.008027963845562815,1,2,-1,0,0,0,0,0
-0.352855661981564,-0.7958029481412789,0.6209567214118861,-0.2328761904311515,0.2808035760732712,-0.14460603570501787,0.08217168233432871,1,1,-1,0,0,0,0,0
-0.5353751276043458,0.3645696070784484,-0.4588697295430659,1.1070692777739417,-0.19518149991029052,-0.5080005800775659,-0.592697355855075,1,2,0,0,0,0,0,0
0.9060905797853912,-1.107737787689945,-0.0925475014481109,-0.4858366729788728,-1.0037107742981688,0.04496297019605761,-0.44021203270043235,1,0,-1,0,1,0,0,1
0.4945221192597088,-1.260772886158097,-0.4684993597166587,-1.009667926440302,-0.6234800795680816,0.47302877706372787,-0.4993031227318139,1,0,-1,0,0,0,0,0
-0.6174371954649068,0.6071178958021395,-0.8746098756923598,-1.2910559721321757,-0.37485717090062853,1.129170303298401,0.7971459786215095,1,2,-1,0,0,0,0,0
0.1827703788357707,0.8950128696884345,-0.3261015117273397,-1.3943754932933552,0.16358184125584546,0.4547079562785181,-0.25485053714854117,1,2,-1,0,0,0,0,0
0.6564691588923323,0.6322351396808094,-0.0262831318124789,1.0791677910586068,0.4150428703684371,-0.028363909300175055,0.7084403720999398,1,2,0,0,0,0,0,0
-0.0524399941155045,-1.2341771326405,-0.6182544241223663,1.1237956351962226,0.06472024157315803,-0.6947916232694694,-0.058931836496719556,1,0,0,0,0,0,0,0
-0.833648640395975,-1.83077462393687,-0.5421422639912039,-0.716731004437957,1.5262227761164242,0.3885701694186836,0.5975018273793443,1,0,-1,0,0,0,0,0
-0.8968322173887122,-0.7831748984066689,0.2342711153475908,0.0008303243442929,0.7023764807412323,0.00019452101023775467,-0.00074466162284403,1,1,0,0,0,0,0,0
-0.5032799015631818,-0.9522019432660276,-0.7734357165460445,0.3823676024543505,0.4792241002751968,-0.29573676058827364,-0.19243792932417533,1,1,0,0,0,0,0,0
-1.352146997338901,1.2301672598498936,0.6513292603619654,0.8547854519275851,-1.6633669666306574,0.5567467761721624,-1.1557955821928598,0,2,0,0,0,0,0,0
0.8379833705837161,-0.1478696035592861,-0.8717411751046449,-1.0213440860789869,-0.12391226879748843,0.8903476937846756,-0.8558693597782144,1,1,-1,0,0,1,0,1
4.844788528148001,-0.0413069852871475,-0.7942602605672935,-0.4146865614009652,-0.20012360845155047,0.3293690563120856,-2.009068695452538,3,1,-1,0,0,1,0,1
-0.7732337157047795,0.8442569947046179,-0.957465064367458,-1.5855212401785634,-0.6528079730252021,1.51808119628354,1.2259784798721207,1,2,-1,0,0,0,0,0
-1.6761063266391203,0.6108872675063856,0.3218635375400629,1.4368450120101357,-1.0239120139307376,0.46246801846237645,-2.4083050150300513,0,2,0,0,0,0,0,0
0.7648558813543722,1.6710503386331637,0.0573296862727983,-0.7677569706171412,1.2781126795427906,-0.04401526625923473,-0.5872234344273364,1,2,-1,0,0,0,0,0
-0.5854242117872082,-0.2016035892822973,-0.826911735111415,0.966165077464433,0.11802362234906094,-0.798933240610169,-0.5656164289309427,1,1,0,0,0,0,0,0
0.3060466441922435,-0.3046151593702942,0.7861000999702747,-0.4056495338981259,-0.09322644729536397,-0.31888113915021216,-0.12414767856766915,1,1,-1,0,0,0,0,0
1.3228343352513514,0.5370930350359259,0.415940075771097,1.0345843315006469,0.7104851079698797,0.4303250852359688,1.368583676422122,2,2,0,0,0,0,0,0
0.4869935635050945,1.1702795772293455,-0.8225741600016545,0.4947034215828546,0.5699186216121543,-0.40693025145846096,0.2409173821547974,1,2,0,0,0,0,0,0
0.0499484433797426,0.6906644587598428,-0.0373632002783915,-1.2032909940012335,0.034497614612766576,0.04495880240205287,-0.060102512083224806,1,2,-1,0,0,0,0,0
-0.180398781339491,-0.8867016192835318,-0.1020124744201492,0.9623400597195718,0.15995989153050244,-0.09817069072562767,-0.17360497400758373,1,1,0,0,0,0,0,0
-1.265303908117855,0.8312594382123062,0.2348569041663161,-1.7044139016385451,-1.0517958158298837,-0.4002933723568607,2.1566015707936526,0,2,-1,0,0,0,0,0
-0.5037814960974681,1.246292129828767,-0.6509788292506471,0.5812159961928263,-0.6278589137396362,-0.3783593087433546,-0.29280586411780235,1,2,0,0,0,0,0,0
-1.0150765155423966,-1.124355058238545,0.5314181959843373,1.1449494180714548,1.1413064147492509,0.6084469542448493,-1.162211265768267,1,0,0,0,0,0,0,0
0.6320467214203922,-0.1757400082473639,-0.6212195337256321,0.8480732909352255,-0.11107589603513905,-0.5268396943599432,0.5360219430598118,1,1,0,0,0,0,0,0
0.706451879127213,0.911456044729359,1.145014681451141,-1.6274633301997787,0.6438998355409128,-1.863469406602113,-1.1497245278302655,1,2,-1,0,0,0,0,0
-0.541899746097671,0.682894193820677,-0.7202688491015484,-1.0359653811831329,-0.3700601902429986,0.746173592813822,0.5613893770291166,1,2,-1,0,0,0,0,0
-0.1065872223177687,0.2838118305214699,0.5907939038515727,-1.0118121901916617,-0.030250714676204805,-0.5977724738079417,0.10784625085978711,1,1,-1,0,0,0,0,0
0.3557880383475726,0.8987431043777272,0.5134419128017482,0.5320091951273226,0.3197620460849593,0.273155818774291,0.1892825079172211,1,2,0,0,0,0,0,0
0.9639185035905984,0.7542030311604052,-0.3198944452604685,1.3325319188069134,0.7269902571996313,-0.4262695589586052,1.2844521731630687,1,2,0,0,0,0,0,0
-0.6952461572720038,-0.8351991317885293,1.447165933770008,-1.6440394662213875,0.5806689869328889,-2.3791979092890196,1.143012121293936,1,1,-1,0,0,0,0,0
-1.284478575381058,-1.2513454421555286,1.9124438603223384,1.10960420314177,1.6073264108495133,2.122055745686339,-1.4252628260883748,0,0,0,1,0,0,0,0
-0.5794921383286818,-0.4878397513071878,-0.370292710478562,-0.8663413473801891,0.28269930064673465,0.32079988572105966,0.5020379999158971,1,1,-1,0,0,0,0,0
0.5024484644490818,0.7485543485144408,-0.4548441587629886,-1.2624520510133777,0.37610998296776355,0.5742189411217894,-0.6343170944722655,1,2,-1,0,0,0,0,0
-0.3033199619643318,1.6710503386331637,-0.4772033348148226,1.3182661427579394,-0.506862925154695,-0.6290809994975617,-0.39985643628020456,1,2,0,0,0,0,0,0
-0.564342481019081,0.7505264497567741,-0.0248859265616512,-1.2312289820770483,-0.4235539587261805,0.030640274028545987,0.6948348184479591,1,2,-1,0,0,0,0,0
-0.1102640542022807,-1.3485836324567122,-0.2559434753750537,-0.3861117288874911,0.14870029874551552,0.09882277777453499,0.04257424460218663,1,0,-1,0,0,0,0,0
0.4095273546347255,-0.7738087108899944,0.8141480179473436,0.2946251376850783,-0.3168958343640865,0.23986847188376972,0.12065705324506189,1,1,0,0,0,0,0,0
-0.4801521148446533,-0.2033795789604887,0.402312948579941,-0.1920463357402959,0.0976531349540938,-0.07726272759565174,0.0922114542538694,1,1,-1,0,0,0,0,0
-1.133167961475414,0.946634435623617,-0.1245543257986761,-1.470800616183055,-1.0726958136780431,0.18319457913295778,1.6666641359769352,1,2,-1,0,0,0,0,0
-0.8151677064868813,-1.3349866407344864,-0.3992027698346014,-1.6205497586888098,1.0882379981181574,0.6469279523233677,1.321019830038226,1,0,-1,0,0,0,0,0
-0.2843323999012904,0.2548169998197632,-0.7035620484824128,0.5508759054478064,-0.07245272909439995,-0.3875753804964626,-0.15663186824377112,1,1,0,0,0,0,0,0
0.9771792556813832,0.6301154592095237,-0.1844735783256119,-1.3474795889375153,0.6157357554236954,0.24857438149202804,-1.3167291017638174,2,2,-1,0,0,0,0,0
-1.2935260528970824,-1.072300882163863,-0.7629392354654487,-1.338358135120328,1.3870491276234813,1.0210859323876667,1.731201115884898,0,1,-1,0,0,0,0,0
-1.065976175275619,-1.180249930168289,-0.8346825335858474,0.7709231128313148,1.258118306430109,-0.64347605701793,-0.8217856712474993,1,0,0,0,0,0,0,0
-1.332041242505845,0.8228818776808104,1.9795897155419355,-1.310029257217037,-1.0961125987814895,-2.593320444645887,1.745012999502391,0,2,-1,1,0,0,0,0
-0.5193020882865235,-0.564980627462705,-0.7138428230451264,-0.9365549314839984,0.2933956196828131,0.6685530162273723,0.48635493171468225,1,1,-1,0,0,0,0,0
-0.4181007025165503,-0.3134703389751957,-0.2394359479973221,-1.2314969120880472,0.13106216894363049,0.2948646306015764,0.5148897240909749,1,1,-1,0,0,0,0,0
-1.810098389134658,0.7186223058727216,0.7279131936086048,-1.2263194820382732,-1.3007770782564467,-0.8926541305549296,2.2197589190019267,0,2,-1,0,0,0,0,0
-0.4798520003909312,0.6769978464390655,-0.5258594502082987,-1.5474436300968923,-0.324858770874138,0.8137378565510858,0.7425439213941979,1,2,-1,0,0,0,0,0
0.3731600638930836,1.0894498628958402,-0.87108580692531,-0.4101057090729409,0.4065391804465229,0.35723726251247917,-0.15303507260057697,1,2,-1,0,0,0,0,0
-1.0799253014396075,-1.1752934961485375,2.1100329211802533,-0.2896587767825277,1.2692291831082196,-0.6111895549199359,0.31280984183149924,1,0,-1,1,0,0,0,0
-0.5304587768030569,-0.8856672407903142,1.9427887981933043,-0.0881531618214859,0.4698099612041685,-0.17126297531210447,0.04676161839114734,1,1,-1,1,0,0,0,0
0.6534348555472312,0.8133457265744447,-0.9655389323040006,-1.3517759710150627,0.5314684473541301,1.3051923277680872,-0.8832975363524458,1,2,-1,0,0,1,0,1
0.9524948259852364,0.8119504543117632,0.2406581348968634,1.1818374980935509,0.7733786066883165,0.2844188080423693,1.125694102089444,1,2,0,0,0,0,0,0
2.048109634440152,-0.5637399836235408,-0.3406844821146534,-0.3300653517798823,-1.1546012917785076,0.1124481434351201,-0.6760100269752549,2,1,-1,0,0,0,0,0
-0.5455318075020437,-1.097298562062102,0.4344872895187704,0.3678148434917196,0.598611267931132,0.159810874393488,-0.2006546963961191,1,0,0,0,0,0,0,0
1.618703112938647,-0.7812178540888218,-0.5340013479482382,-0.3102002172278437,-1.2645597722968256,0.16564733413350483,-0.5021220572609552,2,1,-1,0,0,0,0,0
0.9182272754093016,-1.0982504497296677,0.1708920018550042,-0.1304814452757669,-1.0084435181723128,-0.022298235388109988,-0.11981162198703534,1,0,-1,0,1,0,0,1
0.5073209915286435,-1.388617904579805,1.8623368698724796,-0.1580703235984213,-0.704475012205854,-0.2943801916700139,-0.08019239329920463,1,0,-1,1,0,0,0,0
0.2404854375290674,1.3352906209590736,0.6446608255086588,0.0829015314170108,0.3211179492098029,0.0534433696792222,0.01993661105464957,1,2,0,0,0,0,0,0
0.8643562726532397,-1.033744420152303,-0.852512656168388,1.4109018606528585,-0.893523473878929,-1.2028116928180892,1.2195218733534252,1,1,0,0,1,1,0,2
0.2655902473811148,-0.6554225600155693,1.0054495951333209,-0.1860821783066455,-0.17407383985369862,-0.18709625083994313,-0.04942161176967869,1,1,-1,0,0,0,0,0
0.6634549454482338,0.7690153818595938,-0.1963218490820622,1.3439940510578046,0.5102070582205095,-0.26385539725895973,0.8916794998273064,1,2,0,0,0,0,0,0
-0.6285316752456601,-1.37311451438016,0.052073959605189,0.928104466202786,0.863045966027493,0.048330074482439374,-0.5833430549454162,1,0,0,0,0,0,0,0
1.011889222285966,-1.416760901983663,1.5026692376055784,0.510755101386998,-1.4336050872734123,0.7674959788043602,0.5168275823210791,2,0,0,0,1,0,0,1
-0.5023254367822696,-0.6309076685028854,-0.5283855847085132,0.8055740523482172,0.31692097014999526,-0.42565371667601914,-0.4046603377062811,1,1,0,0,0,0,0,0
0.9938923804214308,0.8502612207792986,-0.2906587635136167,-1.5603205335943784,0.8450681487003687,0.4535208369794486,-1.5507906893545538,2,2,-1,0,0,0,0,0
-0.7143059348103814,0.5868406477036913,-0.7873949814026779,0.7738283379237225,-0.4191837574427149,-0.6093085497483147,-0.5527501743033684,1,2,0,0,0,0,0,0
0.7521819371061446,0.8322225994643603,-0.1133290411595277,1.0696578861382409,0.6259828069686135,-0.1212233026047741,0.8045773408363258,1,2,0,0,0,0,0,0
0.2894015846967442,-0.7943966222651366,-0.6074439721954631,-0.2763813446352562,-0.22989964136127145,0.16788618182596327,-0.07998519911806015,1,1,-1,0,0,0,0,0
0.5609856224857407,1.0196332867267146,-0.5923322492555706,-1.3532094338830971,0.5719996140615677,0.8015495876858323,-0.759131036620486,1,2,-1,0,0,0,0,0
-0.0886010693575364,0.9722145568295844,-0.6934359831346005,1.0535319467490365,-0.08613924938006451,-0.7305569612576277,-0.09334405708429172,1,2,0,0,0,0,0,0
-0.0567553862832721,-1.2945455814654458,-0.007571782208709,-0.0583629377675609,0.07347243453737447,0.0004419114538364082,0.003312411077624489,1,0,-1,0,0,0,0,0
-1.4054213357978127,0.7370451166711519,-0.9216928509886824,-0.8438310770014659,-1.035858932415225,0.7777530711143315,1.1859381994271072,0,2,-1,0,0,0,0,0
-0.9785935288737188,-1.4444249826633626,-0.7690694375132623,1.5322409845633096,1.4135049409779001,-1.1783997121328718,-1.4994411121687503,1,0,0,0,0,0,0,0
0.0080500242446301,0.9167442302116896,-0.219797983643758,-0.7655308135014226,0.007379813279328859,0.16826212922477843,-0.006162541608697856,1,2,-1,0,0,0,0,0
-2.6450963734594586,1.0139903360071254,0.101842146235514,-1.6794302894588866,-2.6821021604953854,-0.17103678513142354,4.44225496812567,0,2,-1,0,0,0,0,0
